epoca,a,b,mse
19100,2.0000018834,1.0259573574,0.2317260944
19101,2.0000018834,1.0259573574,0.2317260944
19102,2.0000018834,1.0259573574,0.2317260944
19103,2.0000018834,1.0259573574,0.2317260944
19104,2.0000018834,1.0259573574,0.2317260944
19105,2.0000018834,1.0259573574,0.2317260944
19106,2.0000018834,1.0259573574,0.2317260944
19107,2.0000018834,1.0259573574,0.2317260944
19108,2.0000018834,1.0259573574,0.2317260944
19109,2.0000018834,1.0259573574,0.2317260944
19110,2.0000018834,1.0259573574,0.2317260944
19111,2.0000018834,1.0259573574,0.2317260944
19112,2.0000018834,1.0259573574,0.2317260944
19113,2.0000018834,1.0259573574,0.2317260944
19114,2.0000018834,1.0259573574,0.2317260944
19115,2.0000018834,1.0259573574,0.2317260944
19116,2.0000018834,1.0259573574,0.2317260944
19117,2.0000018834,1.0259573574,0.2317260944
19118,2.0000018834,1.0259573574,0.2317260944
19119,2.0000018834,1.0259573574,0.2317260944
19120,2.0000018834,1.0259573574,0.2317260944
19121,2.0000018834,1.0259573574,0.2317260944
19122,2.0000018834,1.0259573574,0.2317260944
19123,2.0000018834,1.0259573574,0.2317260944
19124,2.0000018834,1.0259573574,0.2317260944
19125,2.0000018834,1.0259573574,0.2317260944
19126,2.0000018834,1.0259573574,0.2317260944
19127,2.0000018834,1.0259573574,0.2317260944
19128,2.0000018834,1.0259573574,0.2317260944
19129,2.0000018834,1.0259573574,0.2317260944
19130,2.0000018834,1.0259573574,0.2317260944
19131,2.0000018834,1.0259573574,0.2317260944
19132,2.0000018834,1.0259573574,0.2317260944
19133,2.0000018834,1.0259573574,0.2317260944
19134,2.0000018834,1.0259573574,0.2317260944
19135,2.0000018834,1.0259573574,0.2317260944
19136,2.0000018834,1.0259573574,0.2317260944
19137,2.0000018834,1.0259573574,0.2317260944
19138,2.0000018834,1.0259573574,0.2317260944
19139,2.0000018834,1.0259573574,0.2317260944
19140,2.0000018834,1.0259573574,0.2317260944
19141,2.0000018834,1.0259573574,0.2317260944
19142,2.0000018834,1.0259573574,0.2317260944
19143,2.0000018834,1.0259573574,0.2317260944
19144,2.0000018834,1.0259573574,0.2317260944
19145,2.0000018834,1.0259573574,0.2317260944
19146,2.0000018834,1.0259573574,0.2317260944
19147,2.0000018834,1.0259573574,0.2317260944
19148,2.0000018834,1.0259573574,0.2317260944
19149,2.0000018834,1.0259573574,0.2317260944
19150,2.0000018834,1.0259573574,0.2317260944
19151,2.0000018834,1.0259573574,0.2317260944
19152,2.0000018834,1.0259573574,0.2317260944
19153,2.0000018834,1.0259573574,0.2317260944
19154,2.0000018834,1.0259573574,0.2317260944
19155,2.0000018834,1.0259573574,0.2317260944
19156,2.0000018834,1.0259573574,0.2317260944
19157,2.0000018834,1.0259573574,0.2317260944
19158,2.0000018834,1.0259573574,0.2317260944
19159,2.0000018834,1.0259573574,0.2317260944
19160,2.0000018834,1.0259573574,0.2317260944
19161,2.0000018834,1.0259573574,0.2317260944
19162,2.0000018834,1.0259573574,0.2317260944
19163,2.0000018834,1.0259573574,0.2317260944
19164,2.0000018834,1.0259573574,0.2317260944
19165,2.0000018834,1.0259573574,0.2317260944
19166,2.0000018834,1.0259573574,0.2317260944
19167,2.0000018834,1.0259573574,0.2317260944
19168,2.0000018834,1.0259573574,0.2317260944
19169,2.0000018834,1.0259573574,0.2317260944
19170,2.0000018834,1.0259573574,0.2317260944
19171,2.0000018834,1.0259573574,0.2317260944
19172,2.0000018834,1.0259573574,0.2317260944
19173,2.0000018834,1.0259573574,0.2317260944
19174,2.0000018834,1.0259573574,0.2317260944
19175,2.0000018834,1.0259573574,0.2317260944
19176,2.0000018834,1.0259573574,0.2317260944
19177,2.0000018834,1.0259573574,0.2317260944
19178,2.0000018834,1.0259573574,0.2317260944
19179,2.0000018834,1.0259573574,0.2317260944
19180,2.0000018834,1.0259573574,0.2317260944
19181,2.0000018834,1.0259573574,0.2317260944
19182,2.0000018834,1.0259573574,0.2317260944
19183,2.0000018834,1.0259573574,0.2317260944
19184,2.0000018834,1.0259573574,0.2317260944
19185,2.0000018834,1.0259573574,0.2317260944
19186,2.0000018834,1.0259573574,0.2317260944
19187,2.0000018834,1.0259573574,0.2317260944
19188,2.0000018834,1.0259573574,0.2317260944
19189,2.0000018834,1.0259573574,0.2317260944
19190,2.0000018834,1.0259573574,0.2317260944
19191,2.0000018834,1.0259573574,0.2317260944
19192,2.0000018834,1.0259573574,0.2317260944
19193,2.0000018834,1.0259573574,0.2317260944
19194,2.0000018834,1.0259573574,0.2317260944
19195,2.0000018834,1.0259573574,0.2317260944
19196,2.0000018834,1.0259573574,0.2317260944
19197,2.0000018834,1.0259573574,0.2317260944
19198,2.0000018834,1.0259573574,0.2317260944
19199,2.0000018834,1.0259573574,0.2317260944
19200,2.0000018834,1.0259573574,0.2317260944
19201,2.0000018834,1.0259573574,0.2317260944
19202,2.0000018834,1.0259573574,0.2317260944
19203,2.0000018834,1.0259573574,0.2317260944
19204,2.0000018834,1.0259573574,0.2317260944
19205,2.0000018834,1.0259573574,0.2317260944
19206,2.0000018834,1.0259573574,0.2317260944
19207,2.0000018834,1.0259573574,0.2317260944
19208,2.0000018834,1.0259573574,0.2317260944
19209,2.0000018834,1.0259573574,0.2317260944
19210,2.0000018834,1.0259573574,0.2317260944
19211,2.0000018834,1.0259573574,0.2317260944
19212,2.0000018834,1.0259573574,0.2317260944
19213,2.0000018834,1.0259573574,0.2317260944
19214,2.0000018834,1.0259573574,0.2317260944
19215,2.0000018834,1.0259573574,0.2317260944
19216,2.0000018834,1.0259573574,0.2317260944
19217,2.0000018834,1.0259573574,0.2317260944
19218,2.0000018834,1.0259573574,0.2317260944
19219,2.0000018834,1.0259573574,0.2317260944
19220,2.0000018834,1.0259573574,0.2317260944
19221,2.0000018834,1.0259573574,0.2317260944
19222,2.0000018834,1.0259573574,0.2317260944
19223,2.0000018834,1.0259573574,0.2317260944
19224,2.0000018834,1.0259573574,0.2317260944
19225,2.0000018834,1.0259573574,0.2317260944
19226,2.0000018834,1.0259573574,0.2317260944
19227,2.0000018834,1.0259573574,0.2317260944
19228,2.0000018834,1.0259573574,0.2317260944
19229,2.0000018834,1.0259573574,0.2317260944
19230,2.0000018834,1.0259573574,0.2317260944
19231,2.0000018834,1.0259573574,0.2317260944
19232,2.0000018834,1.0259573574,0.2317260944
19233,2.0000018834,1.0259573574,0.2317260944
19234,2.0000018834,1.0259573574,0.2317260944
19235,2.0000018834,1.0259573574,0.2317260944
19236,2.0000018834,1.0259573574,0.2317260944
19237,2.0000018834,1.0259573574,0.2317260944
19238,2.0000018834,1.0259573574,0.2317260944
19239,2.0000018834,1.0259573574,0.2317260944
19240,2.0000018834,1.0259573574,0.2317260944
19241,2.0000018834,1.0259573574,0.2317260944
19242,2.0000018834,1.0259573574,0.2317260944
19243,2.0000018834,1.0259573574,0.2317260944
19244,2.0000018834,1.0259573574,0.2317260944
19245,2.0000018834,1.0259573574,0.2317260944
19246,2.0000018834,1.0259573574,0.2317260944
19247,2.0000018834,1.0259573574,0.2317260944
19248,2.0000018834,1.0259573574,0.2317260944
19249,2.0000018834,1.0259573574,0.2317260944
19250,2.0000018834,1.0259573574,0.2317260944
19251,2.0000018834,1.0259573574,0.2317260944
19252,2.0000018834,1.0259573574,0.2317260944
19253,2.0000018834,1.0259573574,0.2317260944
19254,2.0000018834,1.0259573574,0.2317260944
19255,2.0000018834,1.0259573574,0.2317260944
19256,2.0000018834,1.0259573574,0.2317260944
19257,2.0000018834,1.0259573574,0.2317260944
19258,2.0000018834,1.0259573574,0.2317260944
19259,2.0000018834,1.0259573574,0.2317260944
19260,2.0000018834,1.0259573574,0.2317260944
19261,2.0000018834,1.0259573574,0.2317260944
19262,2.0000018834,1.0259573574,0.2317260944
19263,2.0000018834,1.0259573574,0.2317260944
19264,2.0000018834,1.0259573574,0.2317260944
19265,2.0000018834,1.0259573574,0.2317260944
19266,2.0000018834,1.0259573574,0.2317260944
19267,2.0000018834,1.0259573574,0.2317260944
19268,2.0000018834,1.0259573574,0.2317260944
19269,2.0000018834,1.0259573574,0.2317260944
19270,2.0000018834,1.0259573574,0.2317260944
19271,2.0000018834,1.0259573574,0.2317260944
19272,2.0000018834,1.0259573574,0.2317260944
19273,2.0000018834,1.0259573574,0.2317260944
19274,2.0000018834,1.0259573574,0.2317260944
19275,2.0000018834,1.0259573574,0.2317260944
19276,2.0000018834,1.0259573574,0.2317260944
19277,2.0000018834,1.0259573574,0.2317260944
19278,2.0000018834,1.0259573574,0.2317260944
19279,2.0000018834,1.0259573574,0.2317260944
19280,2.0000018834,1.0259573574,0.2317260944
19281,2.0000018834,1.0259573574,0.2317260944
19282,2.0000018834,1.0259573574,0.2317260944
19283,2.0000018834,1.0259573574,0.2317260944
19284,2.0000018834,1.0259573574,0.2317260944
19285,2.0000018834,1.0259573574,0.2317260944
19286,2.0000018834,1.0259573574,0.2317260944
19287,2.0000018834,1.0259573574,0.2317260944
19288,2.0000018834,1.0259573574,0.2317260944
19289,2.0000018834,1.0259573574,0.2317260944
19290,2.0000018834,1.0259573574,0.2317260944
19291,2.0000018834,1.0259573574,0.2317260944
19292,2.0000018834,1.0259573574,0.2317260944
19293,2.0000018834,1.0259573574,0.2317260944
19294,2.0000018834,1.0259573574,0.2317260944
19295,2.0000018834,1.0259573574,0.2317260944
19296,2.0000018834,1.0259573574,0.2317260944
19297,2.0000018834,1.0259573574,0.2317260944
19298,2.0000018834,1.0259573574,0.2317260944
19299,2.0000018834,1.0259573574,0.2317260944
19300,2.0000018834,1.0259573574,0.2317260944
19301,2.0000018834,1.0259573574,0.2317260944
19302,2.0000018834,1.0259573574,0.2317260944
19303,2.0000018834,1.0259573574,0.2317260944
19304,2.0000018834,1.0259573574,0.2317260944
19305,2.0000018834,1.0259573574,0.2317260944
19306,2.0000018834,1.0259573574,0.2317260944
19307,2.0000018834,1.0259573574,0.2317260944
19308,2.0000018834,1.0259573574,0.2317260944
19309,2.0000018834,1.0259573574,0.2317260944
19310,2.0000018834,1.0259573574,0.2317260944
19311,2.0000018834,1.0259573574,0.2317260944
19312,2.0000018834,1.0259573574,0.2317260944
19313,2.0000018834,1.0259573574,0.2317260944
19314,2.0000018834,1.0259573574,0.2317260944
19315,2.0000018834,1.0259573574,0.2317260944
19316,2.0000018834,1.0259573574,0.2317260944
19317,2.0000018834,1.0259573574,0.2317260944
19318,2.0000018834,1.0259573574,0.2317260944
19319,2.0000018834,1.0259573574,0.2317260944
19320,2.0000018834,1.0259573574,0.2317260944
19321,2.0000018834,1.0259573574,0.2317260944
19322,2.0000018834,1.0259573574,0.2317260944
19323,2.0000018834,1.0259573574,0.2317260944
19324,2.0000018834,1.0259573574,0.2317260944
19325,2.0000018834,1.0259573574,0.2317260944
19326,2.0000018834,1.0259573574,0.2317260944
19327,2.0000018834,1.0259573574,0.2317260944
19328,2.0000018834,1.0259573574,0.2317260944
19329,2.0000018834,1.0259573574,0.2317260944
19330,2.0000018834,1.0259573574,0.2317260944
19331,2.0000018834,1.0259573574,0.2317260944
19332,2.0000018834,1.0259573574,0.2317260944
19333,2.0000018834,1.0259573574,0.2317260944
19334,2.0000018834,1.0259573574,0.2317260944
19335,2.0000018834,1.0259573574,0.2317260944
19336,2.0000018834,1.0259573574,0.2317260944
19337,2.0000018834,1.0259573574,0.2317260944
19338,2.0000018834,1.0259573574,0.2317260944
19339,2.0000018834,1.0259573574,0.2317260944
19340,2.0000018834,1.0259573574,0.2317260944
19341,2.0000018834,1.0259573574,0.2317260944
19342,2.0000018834,1.0259573574,0.2317260944
19343,2.0000018834,1.0259573574,0.2317260944
19344,2.0000018834,1.0259573574,0.2317260944
19345,2.0000018834,1.0259573574,0.2317260944
19346,2.0000018834,1.0259573574,0.2317260944
19347,2.0000018834,1.0259573574,0.2317260944
19348,2.0000018834,1.0259573574,0.2317260944
19349,2.0000018834,1.0259573574,0.2317260944
19350,2.0000018834,1.0259573574,0.2317260944
19351,2.0000018834,1.0259573574,0.2317260944
19352,2.0000018834,1.0259573574,0.2317260944
19353,2.0000018834,1.0259573574,0.2317260944
19354,2.0000018834,1.0259573574,0.2317260944
19355,2.0000018834,1.0259573574,0.2317260944
19356,2.0000018834,1.0259573574,0.2317260944
19357,2.0000018834,1.0259573574,0.2317260944
19358,2.0000018834,1.0259573574,0.2317260944
19359,2.0000018834,1.0259573574,0.2317260944
19360,2.0000018834,1.0259573574,0.2317260944
19361,2.0000018834,1.0259573574,0.2317260944
19362,2.0000018834,1.0259573574,0.2317260944
19363,2.0000018834,1.0259573574,0.2317260944
19364,2.0000018834,1.0259573574,0.2317260944
19365,2.0000018834,1.0259573574,0.2317260944
19366,2.0000018834,1.0259573574,0.2317260944
19367,2.0000018834,1.0259573574,0.2317260944
19368,2.0000018834,1.0259573574,0.2317260944
19369,2.0000018834,1.0259573574,0.2317260944
19370,2.0000018834,1.0259573574,0.2317260944
19371,2.0000018834,1.0259573574,0.2317260944
19372,2.0000018834,1.0259573574,0.2317260944
19373,2.0000018834,1.0259573574,0.2317260944
19374,2.0000018834,1.0259573574,0.2317260944
19375,2.0000018834,1.0259573574,0.2317260944
19376,2.0000018834,1.0259573574,0.2317260944
19377,2.0000018834,1.0259573574,0.2317260944
19378,2.0000018834,1.0259573574,0.2317260944
19379,2.0000018834,1.0259573574,0.2317260944
19380,2.0000018834,1.0259573574,0.2317260944
19381,2.0000018834,1.0259573574,0.2317260944
19382,2.0000018834,1.0259573574,0.2317260944
19383,2.0000018834,1.0259573574,0.2317260944
19384,2.0000018834,1.0259573574,0.2317260944
19385,2.0000018834,1.0259573574,0.2317260944
19386,2.0000018834,1.0259573574,0.2317260944
19387,2.0000018834,1.0259573574,0.2317260944
19388,2.0000018834,1.0259573574,0.2317260944
19389,2.0000018834,1.0259573574,0.2317260944
19390,2.0000018834,1.0259573574,0.2317260944
19391,2.0000018834,1.0259573574,0.2317260944
19392,2.0000018834,1.0259573574,0.2317260944
19393,2.0000018834,1.0259573574,0.2317260944
19394,2.0000018834,1.0259573574,0.2317260944
19395,2.0000018834,1.0259573574,0.2317260944
19396,2.0000018834,1.0259573574,0.2317260944
19397,2.0000018834,1.0259573574,0.2317260944
19398,2.0000018834,1.0259573574,0.2317260944
19399,2.0000018834,1.0259573574,0.2317260944
19400,2.0000018834,1.0259573574,0.2317260944
19401,2.0000018834,1.0259573574,0.2317260944
19402,2.0000018834,1.0259573574,0.2317260944
19403,2.0000018834,1.0259573574,0.2317260944
19404,2.0000018834,1.0259573574,0.2317260944
19405,2.0000018834,1.0259573574,0.2317260944
19406,2.0000018834,1.0259573574,0.2317260944
19407,2.0000018834,1.0259573574,0.2317260944
19408,2.0000018834,1.0259573574,0.2317260944
19409,2.0000018834,1.0259573574,0.2317260944
19410,2.0000018834,1.0259573574,0.2317260944
19411,2.0000018834,1.0259573574,0.2317260944
19412,2.0000018834,1.0259573574,0.2317260944
19413,2.0000018834,1.0259573574,0.2317260944
19414,2.0000018834,1.0259573574,0.2317260944
19415,2.0000018834,1.0259573574,0.2317260944
19416,2.0000018834,1.0259573574,0.2317260944
19417,2.0000018834,1.0259573574,0.2317260944
19418,2.0000018834,1.0259573574,0.2317260944
19419,2.0000018834,1.0259573574,0.2317260944
19420,2.0000018834,1.0259573574,0.2317260944
19421,2.0000018834,1.0259573574,0.2317260944
19422,2.0000018834,1.0259573574,0.2317260944
19423,2.0000018834,1.0259573574,0.2317260944
19424,2.0000018834,1.0259573574,0.2317260944
19425,2.0000018834,1.0259573574,0.2317260944
19426,2.0000018834,1.0259573574,0.2317260944
19427,2.0000018834,1.0259573574,0.2317260944
19428,2.0000018834,1.0259573574,0.2317260944
19429,2.0000018834,1.0259573574,0.2317260944
19430,2.0000018834,1.0259573574,0.2317260944
19431,2.0000018834,1.0259573574,0.2317260944
19432,2.0000018834,1.0259573574,0.2317260944
19433,2.0000018834,1.0259573574,0.2317260944
19434,2.0000018834,1.0259573574,0.2317260944
19435,2.0000018834,1.0259573574,0.2317260944
19436,2.0000018834,1.0259573574,0.2317260944
19437,2.0000018834,1.0259573574,0.2317260944
19438,2.0000018834,1.0259573574,0.2317260944
19439,2.0000018834,1.0259573574,0.2317260944
19440,2.0000018834,1.0259573574,0.2317260944
19441,2.0000018834,1.0259573574,0.2317260944
19442,2.0000018834,1.0259573574,0.2317260944
19443,2.0000018834,1.0259573574,0.2317260944
19444,2.0000018834,1.0259573574,0.2317260944
19445,2.0000018834,1.0259573574,0.2317260944
19446,2.0000018834,1.0259573574,0.2317260944
19447,2.0000018834,1.0259573574,0.2317260944
19448,2.0000018834,1.0259573574,0.2317260944
19449,2.0000018834,1.0259573574,0.2317260944
19450,2.0000018834,1.0259573574,0.2317260944
19451,2.0000018834,1.0259573574,0.2317260944
19452,2.0000018834,1.0259573574,0.2317260944
19453,2.0000018834,1.0259573574,0.2317260944
19454,2.0000018834,1.0259573574,0.2317260944
19455,2.0000018834,1.0259573574,0.2317260944
19456,2.0000018834,1.0259573574,0.2317260944
19457,2.0000018834,1.0259573574,0.2317260944
19458,2.0000018834,1.0259573574,0.2317260944
19459,2.0000018834,1.0259573574,0.2317260944
19460,2.0000018834,1.0259573574,0.2317260944
19461,2.0000018834,1.0259573574,0.2317260944
19462,2.0000018834,1.0259573574,0.2317260944
19463,2.0000018834,1.0259573574,0.2317260944
19464,2.0000018834,1.0259573574,0.2317260944
19465,2.0000018834,1.0259573574,0.2317260944
19466,2.0000018834,1.0259573574,0.2317260944
19467,2.0000018834,1.0259573574,0.2317260944
19468,2.0000018834,1.0259573574,0.2317260944
19469,2.0000018834,1.0259573574,0.2317260944
19470,2.0000018834,1.0259573574,0.2317260944
19471,2.0000018834,1.0259573574,0.2317260944
19472,2.0000018834,1.0259573574,0.2317260944
19473,2.0000018834,1.0259573574,0.2317260944
19474,2.0000018834,1.0259573574,0.2317260944
19475,2.0000018834,1.0259573574,0.2317260944
19476,2.0000018834,1.0259573574,0.2317260944
19477,2.0000018834,1.0259573574,0.2317260944
19478,2.0000018834,1.0259573574,0.2317260944
19479,2.0000018834,1.0259573574,0.2317260944
19480,2.0000018834,1.0259573574,0.2317260944
19481,2.0000018834,1.0259573574,0.2317260944
19482,2.0000018834,1.0259573574,0.2317260944
19483,2.0000018834,1.0259573574,0.2317260944
19484,2.0000018834,1.0259573574,0.2317260944
19485,2.0000018834,1.0259573574,0.2317260944
19486,2.0000018834,1.0259573574,0.2317260944
19487,2.0000018834,1.0259573574,0.2317260944
19488,2.0000018834,1.0259573574,0.2317260944
19489,2.0000018834,1.0259573574,0.2317260944
19490,2.0000018834,1.0259573574,0.2317260944
19491,2.0000018834,1.0259573574,0.2317260944
19492,2.0000018834,1.0259573574,0.2317260944
19493,2.0000018834,1.0259573574,0.2317260944
19494,2.0000018834,1.0259573574,0.2317260944
19495,2.0000018834,1.0259573574,0.2317260944
19496,2.0000018834,1.0259573574,0.2317260944
19497,2.0000018834,1.0259573574,0.2317260944
19498,2.0000018834,1.0259573574,0.2317260944
19499,2.0000018834,1.0259573574,0.2317260944
19500,2.0000018834,1.0259573574,0.2317260944
19501,2.0000018834,1.0259573574,0.2317260944
19502,2.0000018834,1.0259573574,0.2317260944
19503,2.0000018834,1.0259573574,0.2317260944
19504,2.0000018834,1.0259573574,0.2317260944
19505,2.0000018834,1.0259573574,0.2317260944
19506,2.0000018834,1.0259573574,0.2317260944
19507,2.0000018834,1.0259573574,0.2317260944
19508,2.0000018834,1.0259573574,0.2317260944
19509,2.0000018834,1.0259573574,0.2317260944
19510,2.0000018834,1.0259573574,0.2317260944
19511,2.0000018834,1.0259573574,0.2317260944
19512,2.0000018834,1.0259573574,0.2317260944
19513,2.0000018834,1.0259573574,0.2317260944
19514,2.0000018834,1.0259573574,0.2317260944
19515,2.0000018834,1.0259573574,0.2317260944
19516,2.0000018834,1.0259573574,0.2317260944
19517,2.0000018834,1.0259573574,0.2317260944
